54	1000
54	1200
54	700
54	800
54	800
54	1000
54	900
54	1000
69	1200
59	1000
69	1100
54	800
65	1300
54	800
54	900
70	1300
54	900
59	1100
54	800
54	800
64	1300
54	900
54	800
70	1200
54	900
49	1100
55	1200
51	1300
65	1200
54	800
54	900
54	1000
54	800
54	800
67	1000
59	1200
54	800
54	1100
60	1100
54	800
54	900
66	1300
54	900
54	900
54	800
54	800
69	1100
59	900
55	900
54	800
76	1600
54	800
54	900
54	900
59	1100
50	1300
71	1400
64	1200
66	1200
55	1000
54	800
54	1000
69	1400
54	800
54	900
75	1000
54	800
54	900
54	900
54	900
70	1200
65	1200
54	800
54	900
54	900
54	800
59	1200
69	1200
54	900
54	900
61	1000
70	1600
59	1400
54	900
54	900
54	900
55	900
54	900
65	1000
64	1400
66	1800
60	1000
56	1100
54	900
65	2000
54	800
54	800
54	900
54	900
54	1100
54	1000
54	900
70	1300
60	1400
65	1600
54	900
54	800
56	1100
60	1100
54	800
54	900
54	900
60	1000
72	1600
54	900
54	1100
57	1200
71	1200
54	1100
54	900
54	900
71	1400
60	1300
54	800
54	1000
55	1100
56	900
65	1000
54	800
54	800
54	900
54	800
54	800
61	1300
54	900
54	900
54	900
54	900
67	1500
54	900
66	1200
65	900
54	800
54	700
54	800
54	800
54	1200
70	1100
54	900
54	800
54	900
54	1000
60	1200
50	900
55	1100
65	1200
50	1100
54	800
67	1300
70	1200
54	900
54	800
61	1100
54	800
54	900
59	1000
54	800
69	1200
54	900
60	1100
69	1500
63	1500
54	900
70	1300
54	800
54	800
61	1200
54	900
67	1400
54	800
54	800
54	1000
54	700
66	1200
64	1200
60	1500
54	900
68	1700
52	1000
54	900
67	1300
59	1000
54	900
54	900
54	800
54	800
55	1100
54	700
64	1400
64	1200
54	800
60	1100
54	800
61	1200
55	800
55	900
54	800
69	1500
59	900
69	1200
54	1000
60	1100
54	900
65	1600
61	1000
54	900
67	1300
55	900
54	800
54	900
71	1800
54	900
54	900
61	1000
54	900
54	1000
54	800
54	800
54	800
65	1300
60	1000
54	800
66	1200
54	900
54	800
54	800
66	1200
61	1300
54	1000
54	900
60	1400
54	800
54	800
71	1600
65	1100
54	800
54	800
60	1200
54	800
74	1300
69	1100
54	800
54	800
54	800
54	900
62	1200
69	1000
54	1200
66	1000
54	800
75	1300
54	800
60	1000
67	1800
60	900
54	900
54	800
54	900
70	1100
69	1600
54	900
54	900
71	1000
59	1300
65	1200
68	1700
70	1300
59	1200
54	1100
69	1300
54	800
54	900
60	900
54	800
54	800
54	900
65	1100
62	1200
54	900
60	1100
55	1000
67	1400
54	800
54	800
65	1200
54	800
54	900
54	900
54	800
56	1500
75	1700
55	1000
69	1200
60	900
54	800
75	1100
65	1000
70	1300
55	1100
60	1100
54	900
57	1400
