31	1100
28	700
25	600
28	600
25	600
28	600
31	700
28	600
25	600
28	500
22	500
28	600
28	600
28	700
28	600
25	400
25	500
28	600
25	500
22	500
31	600
25	600
28	600
25	600
31	600
28	600
31	700
28	700
28	600
31	600
28	700
28	600
25	600
31	600
34	500
25	500
25	600
28	600
25	500
28	600
28	600
28	400
28	600
25	600
28	700
28	600
31	900
28	500
31	600
25	600
31	600
28	1200
28	600
31	700
25	600
28	800
28	1500
25	500
28	600
28	600
22	600
25	500
25	600
25	600
28	600
25	600
31	500
31	1800
25	500
28	600
28	600
31	700
25	500
28	600
28	600
28	600
25	600
28	700
28	600
31	600
25	600
28	500
31	600
22	500
31	600
22	500
28	600
25	600
31	700
28	500
28	600
31	700
31	600
28	600
28	600
28	600
25	600
28	600
31	600
31	800
31	700
28	600
25	1500
28	600
25	900
28	600
31	800
25	600
31	600
25	600
28	700
31	500
34	3300
31	700
31	800
31	700
25	500
31	500
28	500
31	600
34	600
31	500
34	700
28	500
25	600
31	500
28	500
28	500
28	500
31	600
28	500
25	500
28	500
31	800
25	600
28	500
28	500
28	500
31	500
28	500
25	600
28	600
31	700
31	500
34	600
25	300
28	600
28	600
28	600
28	500
31	500
31	600
28	500
25	500
25	300
31	700
31	1600
31	700
34	600
25	500
31	500
28	500
28	1600
28	2400
28	700
31	700
28	700
28	600
31	900
31	600
28	800
31	700
28	800
31	700
25	600
31	600
31	700
28	600
28	700
31	800
34	2000
25	600
28	700
31	800
28	900
31	600
28	600
28	800
28	800
34	700
28	700
28	800
31	1600
34	700
25	700
25	700
28	700
31	600
31	600
28	600
28	600
31	700
28	600
28	9100
28	1600
28	600
28	600
31	600
28	700
28	500
31	600
28	500
31	600
31	500
28	600
31	600
31	700
31	600
28	600
31	700
28	700
28	600
34	600
28	700
31	600
31	600
25	500
28	700
34	700
25	600
31	700
31	800
28	600
28	600
25	500
28	700
28	500
28	600
28	600
34	1700
28	1000
31	800
34	700
34	600
28	700
31	600
28	4100
28	800
31	600
28	500
28	400
31	600
31	600
31	500
28	400
25	500
31	500
34	500
25	500
25	500
34	700
25	500
28	500
31	600
34	600
31	700
25	600
31	600
28	600
31	600
31	500
34	4500
31	1700
34	700
34	700
28	700
28	600
31	800
37	700
31	600
31	500
28	500
25	500
31	500
31	600
31	600
34	700
37	700
28	500
28	700
31	600
31	600
31	1400
28	500
31	600
31	600
28	600
31	500
31	600
34	900
21	500
31	600
28	700
31	700
28	600
31	700
31	800
28	600
31	700
34	600
28	600
34	700
28	600
34	700
34	1700
31	500
31	500
31	700
28	600
37	700
28	600
28	600
25	500
31	600
31	700
31	500
28	500
28	1400
28	500
25	800
31	600
34	600
31	600
28	700
28	400
37	700
34	600
31	600
25	500
34	600
31	700
31	600
28	600
31	600
31	600
28	500
28	500
28	400
34	600
31	600
28	500
31	600
31	700
25	600
34	700
31	500
31	600
28	600
31	600
31	700
31	600
37	800
31	600
34	600
25	600
28	600
31	600
31	600
34	700
28	500
34	600
31	500
28	600
31	500
31	600
28	600
34	4200
37	800
34	600
34	700
31	500
28	600
34	700
28	600
31	400
37	700
28	600
28	500
34	700
34	700
31	600
28	500
31	700
31	800
28	600
31	600
28	800
37	600
31	500
34	700
28	600
37	600
28	500
31	800
28	500
34	600
31	700
31	500
28	600
31	600
31	700
34	700
37	800
34	500
34	700
34	800
34	800
31	600
31	500
31	600
34	600
31	600
34	700
28	600
28	600
31	600
34	800
34	700
31	1500
31	700
28	500
34	600
28	500
28	600
31	500
31	600
31	600
31	600
40	900
31	600
34	1700
28	500
31	700
31	500
31	600
28	600
28	600
28	600
31	600
28	500
31	700
28	600
37	600
28	500
31	500
28	500
34	600
31	600
28	700
28	500
31	500
31	600
34	600
31	600
31	600
28	1800
28	800
31	800
28	600
28	600
28	600
34	700
31	600
31	600
31	500
28	500
31	600
34	1200
31	800
28	500
31	500
28	500
34	700
28	500
28	800
31	600
34	600
34	900
31	700
37	600
31	600
31	700
31	800
31	400
28	600
28	600
28	700
31	500
31	600
34	600
31	600
31	600
31	600
34	700
37	700
34	600
28	500
28	600
28	500
31	500
34	700
34	1700
34	600
31	700
34	700
31	500
31	600
28	700
34	600
34	600
31	600
37	600
34	600
34	500
31	700
31	500
31	600
31	600
34	600
31	600
31	600
31	500
25	600
37	700
34	1800
31	600
31	600
34	600
34	600
34	800
31	600
31	700
31	800
28	600
34	600
31	500
28	600
37	1000
31	700
28	600
31	800
25	600
28	800
34	500
28	500
28	600
31	700
25	500
31	700
31	500
34	600
28	600
31	600
28	600
37	700
28	600
31	600
37	600
34	700
37	1600
31	600
31	800
37	700
37	700
31	600
34	600
31	700
37	700
31	2100
28	600
28	600
28	600
40	700
34	700
34	600
34	700
40	700
28	600
28	500
37	700
37	1800
34	600
31	700
40	700
34	600
37	600
43	700
34	700
31	600
34	1700
31	500
31	600
34	600
28	500
25	600
34	600
28	600
37	600
34	700
37	700
31	600
31	700
31	500
25	500
37	700
37	600
34	600
34	700
34	600
28	600
40	700
37	600
28	600
34	600
31	1500
34	500
25	500
34	600
34	500
31	500
31	600
28	600
31	600
25	500
37	600
34	600
40	600
37	500
28	300
34	500
28	500
28	400
31	600
31	500
25	500
28	500
37	600
40	700
25	400
28	1600
25	600
31	500
31	500
31	500
37	600
34	600
28	500
37	500
28	500
31	600
34	700
31	500
31	1500
25	500
34	600
34	700
28	500
25	500
28	900
31	700
31	500
34	600
31	600
34	500
31	600
34	700
31	400
28	1200
34	700
34	900
28	500
34	500
28	700
28	500
40	700
31	500
25	600
28	600
34	600
37	700
37	600
31	600
31	500
31	600
34	700
31	500
40	700
34	600
34	700
37	700
25	500
34	600
28	600
34	700
37	700
31	500
31	700
28	600
34	600
31	600
40	1600
28	500
37	900
34	700
40	700
25	500
31	500
37	600
31	600
28	500
31	600
28	600
34	700
28	600
40	900
34	700
31	600
28	700
37	800
31	700
34	600
31	500
43	600
34	1500
37	500
37	700
31	500
37	700
28	400
34	500
37	500
31	600
37	600
25	500
37	500
37	1700
40	500
40	500
34	500
31	400
34	500
34	500
28	500
28	500
34	600
40	1100
37	1500
34	1300
28	800
25	400
28	500
40	800
34	500
34	400
31	600
37	500
28	800
34	700
31	1500
31	700
28	700
31	600
34	600
31	900
34	500
34	400
34	600
37	400
34	1300
43	500
34	600
28	600
31	400
40	600
25	700
37	600
31	400
46	700
31	400
37	1400
34	600
31	600
31	300
37	300
34	500
28	500
34	400
31	500
34	400
25	300
34	400
34	700
25	500
28	400
37	500
28	500
31	400
28	600
37	700
28	400
34	500
34	400
34	400
34	500
40	1200
31	500
37	500
37	400
34	500
34	600
34	500
34	400
34	700
31	500
37	500
31	500
28	300
40	400
28	300
31	400
40	500
31	300
34	500
34	400
31	600
28	700
28	400
28	400
25	300
25	400
31	400
28	400
31	600
34	600
34	400
31	700
40	500
34	500
28	500
34	400
37	300
40	600
34	500
34	500
31	400
37	400
28	300
34	400
34	600
34	400
31	400
37	400
37	1200
34	500
34	400
37	500
34	500
28	400
37	400
37	700
37	400
31	500
34	400
31	600
37	400
37	500
37	500
34	400
25	500
34	400
34	300
37	700
28	300
34	500
28	400
28	400
37	400
40	400
34	400
40	400
31	500
31	400
28	500
37	400
40	400
31	400
31	400
31	400
37	400
31	400
37	500
31	400
28	400
34	400
34	500
34	1300
31	500
34	500
37	500
31	600
34	600
28	500
37	500
31	700
37	600
37	600
31	700
34	600
43	2000
37	600
28	600
34	500
37	600
40	1000
34	500
34	500
37	600
28	500
34	500
40	700
37	800
34	500
34	600
31	700
31	500
31	500
28	600
37	500
31	500
31	400
34	1500
40	700
31	500
37	700
34	500
31	500
37	600
34	600
40	800
28	500
34	500
31	500
34	500
34	500
34	500
31	400
31	700
28	500
34	500
34	500
28	500
37	700
37	700
31	900
37	700
31	600
28	500
34	600
31	500
34	500
37	600
37	700
34	600
34	600
31	400
31	600
28	1400
31	400
31	600
28	500
34	600
34	700
34	700
34	500
34	600
34	500
34	700
31	700
31	500
31	600
37	1000
31	500
31	600
31	600
34	500
34	700
31	400
34	500
34	600
34	500
31	500
34	700
34	600
37	700
34	700
34	600
37	600
31	600
34	700
34	600
37	500
34	600
28	500
34	500
34	500
31	700
31	500
34	600
31	700
37	800
34	600
31	600
31	500
37	1800
34	500
34	600
34	600
31	400
37	600
31	500
37	600
34	900
28	400
28	500
31	600
28	500
34	700
28	500
31	600
34	600
31	500
34	500
37	700
37	600
28	600
37	600
31	700
34	600
34	600
31	600
34	800
34	700
37	600
37	500
31	600
34	600
34	600
31	800
40	1700
37	900
31	600
34	700
34	600
28	600
31	600
31	700
34	700
34	800
40	1800
31	600
34	700
34	600
37	600
31	500
31	600
37	700
37	700
37	700
28	500
34	600
31	1500
31	500
31	600
34	600
34	700
31	600
31	500
34	500
31	600
34	600
31	700
34	600
34	600
34	500
37	600
37	600
31	500
31	600
37	700
31	600
34	600
37	700
31	600
34	1600
34	600
34	800
31	600
34	600
34	500
37	700
31	600
31	600
31	600
31	700
34	600
34	1400
34	600
37	500
37	600
34	500
34	500
37	500
31	500
34	400
34	600
34	500
34	500
37	600
37	600
31	500
37	500
34	700
31	600
34	400
31	700
31	500
37	900
34	600
31	500
34	500
34	600
34	500
37	800
31	500
31	600
34	500
37	600
34	500
31	400
31	300
40	400
37	500
31	400
34	700
31	400
37	700
31	400
37	400
31	500
40	500
37	500
31	400
34	400
34	400
34	700
31	400
34	400
28	300
28	400
40	500
28	500
34	600
34	500
31	500
37	300
37	500
34	500
40	600
31	500
28	400
37	400
33	500
34	600
28	400
34	400
31	400
37	600
37	400
37	500
31	400
28	400
31	500
31	400
40	600
34	400
34	400
34	500
37	400
34	500
34	600
31	500
34	400
40	400
37	500
34	400
34	600
34	600
37	500
37	1400
37	400
34	400
31	500
34	500
37	600
34	500
34	400
37	400
31	400
31	400
37	1400
31	400
37	500
34	500
31	300
34	400
34	400
28	400
40	600
31	400
34	500
37	600
34	400
31	400
34	400
28	400
34	600
37	500
31	400
37	400
37	500
31	600
37	500
40	500
40	400
40	600
31	600
34	700
37	400
34	400
34	400
40	500
31	500
37	500
28	400
28	400
34	400
34	300
31	400
37	400
37	400
34	400
34	500
34	400
34	400
31	400
31	500
37	500
31	1100
28	400
34	400
37	500
34	400
34	500
34	400
37	400
40	600
34	500
31	400
40	300
34	400
34	400
31	300
34	400
34	300
31	400
37	400
34	400
37	400
37	500
34	400
31	400
34	500
37	400
34	400
34	400
37	400
34	400
34	600
34	400
37	400
37	500
34	400
37	600
31	500
37	400
28	400
28	400
37	400
40	400
34	500
40	500
40	400
31	400
31	1100
31	400
37	500
31	400
31	400
31	500
37	400
34	400
34	300
37	500
31	400
37	400
37	400
31	400
31	400
28	400
34	500
31	500
31	400
34	400
34	400
40	300
37	400
34	500
34	500
34	1500
31	400
34	400
34	400
34	400
31	400
40	500
31	400
43	500
31	500
34	400
34	500
37	500
31	400
34	400
37	400
34	400
34	400
34	400
34	400
37	400
31	400
31	500
37	400
31	500
31	400
28	400
34	500
31	300
34	400
28	300
34	400
31	400
34	400
40	600
34	400
31	400
34	500
40	500
28	400
34	400
31	400
34	400
37	500
37	500
34	500
34	500
31	500
34	600
31	300
34	400
37	400
40	500
34	400
34	400
34	500
31	500
31	600
40	400
37	400
31	500
31	1200
31	500
34	400
34	400
34	400
34	400
31	400
37	500
34	400
37	400
37	400
40	11300
34	500
34	1300
31	500
34	500
34	500
37	600
34	500
37	600
37	600
34	600
37	800
40	500
37	500
34	400
37	500
37	500
31	500
31	500
37	600
40	500
31	800
34	500
34	500
31	700
34	600
31	1900
37	500
37	500
28	500
31	700
37	500
40	600
34	500
37	500
37	800
34	500
34	1200
34	500
34	400
31	400
31	400
37	400
34	400
34	400
31	400
31	400
31	300
37	400
34	500
34	1300
31	600
34	400
34	400
34	500
34	400
34	400
34	400
34	400
31	400
37	400
31	1300
37	400
37	400
37	500
31	400
34	500
34	400
34	400
40	500
34	400
37	400
31	400
31	500
34	400
34	400
34	400
31	500
40	500
31	500
28	400
31	300
40	1400
34	400
34	500
37	700
34	400
34	500
34	500
37	400
37	400
34	1400
31	400
31	400
37	400
34	400
31	400
34	400
34	500
34	400
37	400
37	500
31	400
37	400
37	1300
34	400
37	600
31	400
34	400
34	500
34	400
31	400
34	500
28	400
40	600
31	400
37	700
34	1200
37	500
34	400
40	600
37	400
31	400
37	400
34	400
37	400
31	400
34	500
40	500
34	300
37	400
34	400
34	500
37	500
34	500
31	400
31	300
34	500
34	400
40	500
34	400
34	500
31	400
40	400
34	500
37	400
34	500
37	400
34	400
37	300
31	400
37	500
37	500
34	500
34	400
31	400
31	500
37	400
34	400
34	400
34	400
40	1400
34	400
37	500
28	500
34	600
34	600
40	600
31	700
34	600
37	600
31	500
34	600
31	1600
37	600
34	600
34	500
37	600
40	500
31	400
37	500
34	600
34	400
34	400
34	500
34	400
34	500
37	600
40	400
37	400
37	400
37	400
31	500
37	500
37	400
37	400
37	400
37	500
37	400
37	400
37	500
37	400
34	400
37	700
34	600
34	400
40	500
31	300
40	500
37	400
33	400
37	400
43	500
28	400
37	400
31	500
37	400
40	400
37	400
34	400
34	400
31	400
34	400
34	500
37	400
34	400
34	400
37	400
34	400
34	400
37	400
34	400
34	400
31	400
37	500
37	500
40	500
28	400
34	400
34	400
34	400
31	300
31	400
37	400
31	400
40	1400
31	400
34	400
28	400
37	400
34	500
40	600
37	500
34	400
31	400
40	500
37	400
37	1500
34	400
40	400
34	400
37	400
31	400
37	500
43	400
34	300
37	500
34	400
40	400
43	1200
31	400
34	400
28	400
37	400
40	400
37	400
37	400
34	300
34	400
37	400
43	500
34	400
34	400
37	1100
31	400
37	600
31	400
34	300
34	400
31	400
37	500
37	500
37	400
37	500
37	700
40	500
43	500
40	400
34	500
37	500
40	400
31	400
34	400
37	400
34	400
31	400
34	500
37	500
31	400
43	400
37	400
40	500
34	400
43	500
34	400
31	400
34	400
34	400
34	1200
40	500
40	400
34	500
37	400
40	400
34	400
34	400
34	400
37	400
34	400
37	400
34	500
43	1400
31	400
31	600
37	500
40	400
34	400
37	400
37	400
40	400
34	300
31	400
34	400
37	400
40	300
40	400
34	400
34	400
37	400
34	400
34	400
31	400
43	400
37	400
34	600
34	400
40	500
37	400
34	1100
37	500
28	400
40	400
34	500
37	400
40	400
40	600
37	900
37	400
37	500
37	400
40	400
34	400
37	500
37	400
34	400
31	400
28	400
34	400
34	400
37	400
28	1500
34	400
37	600
34	400
37	500
34	400
31	400
40	500
37	400
34	400
31	400
37	1200
40	400
34	500
31	400
34	500
43	500
40	500
34	400
37	400
37	600
34	500
37	400
34	400
37	400
34	400
28	300
37	400
37	500
37	700
37	500
40	400
34	400
37	400
34	400
31	9400
40	700
34	400
40	500
34	400
31	400
40	1400
31	700
28	300
40	400
37	500
34	400
34	500
34	400
40	700
37	500
34	1300
31	400
43	500
43	500
34	500
34	400
46	500
37	500
34	400
40	500
28	400
46	400
34	400
37	400
37	400
31	400
31	300
37	600
37	400
43	400
37	400
46	500
43	1600
37	400
37	500
31	400
34	300
31	400
37	400
37	400
31	400
37	400
37	400
37	400
37	500
37	400
34	400
43	400
37	600
43	500
37	500
40	500
37	400
34	400
34	400
34	300
34	400
43	600
37	400
31	300
34	400
37	400
37	400
37	700
34	400
28	400
31	400
37	300
37	400
34	500
46	500
34	400
37	400
34	400
34	400
43	500
28	500
34	500
34	500
37	500
43	700
40	500
43	400
40	500
37	500
40	500
31	400
40	4800
28	300
34	400
31	1400
31	500
37	500
37	500
40	500
31	400
34	300
40	600
46	500
40	700
31	400
37	400
34	400
31	400
34	500
43	600
31	400
37	600
34	400
37	400
43	500
34	500
40	600
28	500
40	700
34	400
43	400
31	500
34	600
40	600
40	500
43	400
34	600
31	500
37	700
40	600
31	700
40	500
37	600
34	700
28	700
28	700
28	600
43	700
31	500
37	500
31	400
34	800
37	900
31	600
34	600
37	600
34	600
40	700
43	600
34	500
31	500
34	600
43	800
37	500
37	600
40	500
40	600
40	500
37	600
37	400
37	500
37	600
31	500
34	700
34	300
34	500
37	500
37	700
37	800
37	800
40	700
34	500
31	800
28	500
31	700
31	700
34	600
37	600
31	500
31	500
37	500
31	700
31	800
34	700
34	500
40	700
37	600
34	600
34	1800
37	2800
31	900
34	800
37	1100
43	2700
40	800
40	700
37	900
34	800
40	1000
43	900
37	600
31	900
34	1700
37	800
46	1000
40	900
40	800
40	600
37	600
37	900
40	800
34	800
49	1800
31	500
37	1000
37	800
37	800
31	700
28	600
37	800
34	800
31	700
37	800
43	700
37	600
34	600
37	600
37	700
31	400
40	600
40	700
34	500
28	400
31	400
34	400
37	500
31	500
37	400
34	400
37	700
40	600
34	300
37	500
37	500
31	500
43	600
37	500
43	500
40	600
34	500
40	500
37	800
37	400
34	500
37	600
37	800
37	1300
34	700
34	500
37	300
34	400
37	600
37	800
43	600
34	500
40	500
37	500
34	800
34	600
37	400
37	600
40	500
37	900
40	300
37	400
40	500
40	600
34	500
37	400
34	300
40	800
37	500
37	500
28	900
31	500
40	500
34	700
37	300
37	400
40	400
37	600
34	600
43	1300
37	400
43	400
37	400
34	500
43	400
31	400
31	400
37	400
31	400
34	500
46	400
37	400
37	300
34	400
37	400
34	400
34	500
43	300
43	400
43	500
34	500
37	500
40	400
34	400
31	1300
37	500
34	400
40	700
37	300
31	300
34	400
40	700
40	700
37	500
43	500
43	600
40	400
37	400
34	400
40	500
40	600
28	400
37	700
37	600
34	500
40	500
34	500
40	600
34	500
34	1000
34	500
37	500
37	500
37	600
40	600
34	900
34	700
31	300
37	900
40	500
37	400
40	400
43	400
37	400
37	400
37	400
37	400
34	500
31	700
37	400
40	400
37	500
31	400
37	300
40	700
40	300
31	400
40	400
43	500
37	600
31	500
37	400
34	500
37	400
37	300
37	400
37	400
40	400
31	600
31	300
37	400
31	400
28	400
37	500
37	400
37	600
43	500
37	1300
28	400
37	500
40	400
40	400
37	500
40	700
40	500
34	500
34	300
34	400
37	600
34	400
34	400
34	400
43	500
46	500
40	400
34	600
34	400
40	400
34	400
46	400
37	300
40	600
34	600
37	500
40	400
37	1400
40	400
37	500
34	500
43	500
34	400
31	400
40	500
34	500
34	600
37	400
37	400
37	400
40	800
40	500
40	700
31	400
43	400
34	400
37	600
46	400
43	1400
37	700
37	600
37	500
37	400
40	500
34	400
34	400
34	400
31	400
37	400
34	400
40	600
34	400
40	400
43	500
40	400
34	400
40	500
43	500
37	400
37	800
37	400
37	300
31	400
34	400
34	400
34	300
37	400
37	400
43	400
40	600
37	400
37	500
43	400
40	400
31	700
34	400
37	300
31	500
43	600
40	500
31	500
40	500
31	500
40	500
37	500
40	400
46	400
34	700
37	500
34	500
31	400
43	700
34	500
40	600
34	500
43	600
31	1600
34	500
43	800
43	500
34	400
31	400
40	700
31	600
37	400
34	400
37	400
34	600
43	2000
34	500
40	500
31	500
37	500
40	600
37	400
37	600
37	500
34	400
34	500
40	400
40	400
31	500
43	1300
34	600
34	600
34	400
28	500
31	400
40	400
37	500
37	500
37	500
37	300
37	400
37	500
34	500
37	700
34	500
37	500
31	500
34	400
37	500
43	600
37	400
31	500
34	500
43	500
34	500
34	500
37	500
43	500
37	500
37	500
34	600
37	400
37	400
34	400
34	400
34	400
31	500
34	400
43	500
31	500
37	400
34	400
28	400
37	600
34	500
34	600
37	500
31	700
40	1800
37	500
37	700
34	500
34	600
37	500
40	700
40	500
34	600
28	500
40	600
43	500
37	1400
37	400
34	500
43	900
28	500
40	600
40	700
34	500
34	500
37	500
31	700
31	500
34	1600
43	800
34	600
37	600
40	600
31	500
37	500
40	500
37	600
37	500
34	500
37	500
43	700
40	600
40	500
34	600
40	600
34	600
43	600
40	500
40	500
34	600
40	7800
37	800
40	600
40	500
40	600
43	800
40	700
34	500
40	500
37	400
37	400
43	1400
43	600
40	500
37	400
40	500
34	500
43	500
40	400
43	400
31	400
37	600
34	500
31	1400
40	400
34	400
34	500
43	500
40	400
34	400
37	400
34	400
46	600
40	400
34	400
40	500
28	400
37	500
34	500
34	300
40	400
31	400
40	500
40	400
40	400
37	300
37	1100
34	400
34	300
37	400
37	600
37	400
34	500
43	400
34	400
34	400
34	400
37	400
40	400
34	1300
40	500
28	400
37	400
34	400
43	400
40	400
34	400
37	400
37	400
40	300
37	400
40	500
37	400
37	400
34	400
34	400
37	500
37	400
31	700
43	600
37	400
40	400
37	700
34	400
43	300
34	400
40	400
37	300
37	400
37	300
40	400
37	400
40	400
34	500
37	400
43	500
34	400
37	400
37	500
31	400
34	400
34	400
37	400
40	500
34	400
43	400
40	600
37	500
40	1300
40	400
43	600
34	400
40	500
37	400
49	500
34	400
37	500
40	500
40	500
40	400
34	400
37	400
34	400
37	400
31	300
37	300
37	400
43	400
34	500
40	400
34	400
37	300
34	400
37	400
40	400
37	400
37	400
34	400
37	400
43	400
34	400
37	500
37	700
43	600
37	400
37	400
40	800
37	300
30	400
31	500
37	500
37	500
40	400
40	400
37	400
43	400
37	300
37	400
43	400
43	400
40	400
31	400
37	400
40	400
46	1200
37	400
43	500
34	300
34	400
37	400
34	400
40	400
37	400
34	400
34	500
31	400
37	500
31	400
37	400
34	400
34	600
40	400
31	300
43	400
40	400
40	600
43	400
37	400
40	1300
34	500
34	400
34	400
37	400
37	300
37	300
37	500
40	400
40	3700
34	500
34	300
31	400
34	400
40	500
37	400
37	400
34	300
43	400
34	600
43	500
43	600
34	700
34	400
34	1100
37	400
37	300
34	400
37	400
37	400
37	500
31	600
34	600
34	600
37	500
43	1700
34	500
40	700
40	500
40	800
37	400
40	500
34	500
31	600
37	500
37	900
31	400
37	600
40	700
37	500
34	600
37	600
40	500
37	700
34	500
34	700
37	500
34	400
43	1600
40	400
34	500
34	500
37	400
31	500
34	400
34	500
34	400
40	500
40	500
37	600
37	500
31	600
40	500
37	400
37	700
34	400
37	600
46	500
34	600
34	400
37	600
37	700
31	400
34	500
37	500
34	600
40	600
43	500
37	600
37	800
34	500
43	600
40	600
37	1600
43	600
34	500
46	600
37	500
34	800
37	500
37	600
43	700
34	600
34	600
37	600
37	700
37	600
40	600
34	600
34	600
30	600
40	500
31	500
40	400
37	700
37	500
37	600
31	600
40	600
37	500
37	500
37	500
34	500
31	400
37	700
40	500
34	400
40	600
40	1600
37	500
37	500
34	400
37	600
34	500
40	600
37	600
34	400
31	500
34	500
31	500
37	500
40	1500
43	500
34	500
37	400
37	600
37	500
40	400
37	600
34	500
37	600
37	500
37	500
37	500
34	500
31	700
31	600
37	500
34	600
40	500
37	500
34	500
40	700
43	900
34	600
40	700
37	1600
34	600
40	700
40	500
37	600
31	600
34	700
37	500
40	700
37	500
37	700
37	600
37	700
43	1800
40	600
43	700
40	800
40	600
34	600
37	800
34	600
34	500
40	400
43	600
37	800
37	500
43	500
31	700
34	700
43	500
43	600
31	600
43	600
34	700
43	600
40	600
34	600
40	300
34	500
40	500
37	600
43	700
34	500
40	600
34	600
37	700
34	500
37	500
34	500
34	600
37	500
34	400
37	400
37	600
43	700
34	600
43	600
40	600
37	600
37	600
43	800
37	500
37	600
31	600
37	500
40	700
40	700
40	600
34	600
37	700
31	600
43	700
34	400
34	700
37	600
43	600
34	600
34	500
43	600
34	600
40	600
37	700
37	600
31	600
43	700
34	600
37	600
37	400
40	600
40	900
31	500
34	400
37	400
40	500
40	500
37	600
34	12500
34	1000
31	2400
34	800
43	700
43	800
34	900
34	900
37	1100
40	700
43	700
37	800
37	600
34	1700
37	600
43	800
31	500
34	600
34	600
40	600
37	700
31	500
37	600
31	600
43	800
40	800
37	600
31	700
40	700
37	800
37	500
43	600
34	600
34	400
40	600
40	500
34	700
31	600
37	400
34	500
40	700
46	700
40	500
43	500
40	400
37	600
37	700
40	800
37	300
34	400
37	500
37	400
40	500
31	600
37	400
37	500
37	500
37	700
34	400
40	500
37	500
40	700
43	500
37	500
40	800
40	600
40	500
34	600
43	600
34	400
40	300
31	500
37	700
34	400
34	400
40	500
34	500
31	400
34	600
37	500
34	300
40	400
43	400
40	500
34	1300
34	400
46	500
37	400
31	600
34	500
31	400
37	600
37	400
34	400
34	600
34	400
37	400
40	1200
40	600
40	500
34	500
37	400
40	400
37	400
37	500
40	300
40	300
40	400
31	400
37	400
40	600
43	400
34	400
34	500
40	500
37	700
40	400
40	300
34	700
37	400
37	500
40	500
40	400
37	400
37	500
37	500
34	400
31	500
34	300
37	400
43	500
34	400
34	400
31	1200
40	500
37	500
31	500
37	500
37	700
37	400
34	500
43	500
37	1200
37	400
37	500
43	400
40	500
34	400
37	500
40	400
